timepix_measurement_id,timepix_file,timepix_trigger_file,timepix_start_unix,timepix_start_utc,timepix_trigger_end_unix,timepix_trigger_end_utc,tdaq_run_number,tdaq_root_file,tdaq_start_unix,tdaq_start_utc,tdaq_end_unix,tdaq_end_utc,tdaq_elapsed_seconds,tdaq_scaler_branch,tdaq_scaler_wraps,tdaq_entries,match_method,overlap_seconds,timepix_start_minus_tdaq_start_seconds
52,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_52.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_52_trigger.txt,1787090001.608000,2026-08-18T21:53:21.608000+00:00,1787090061.572541,2026-08-18T21:54:21.572541+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,59.964541,1346.608000
53,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_53.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_53_trigger.txt,1787090062.822000,2026-08-18T21:54:22.822000+00:00,1787090090.368740,2026-08-18T21:54:50.368740+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,27.546740,1407.822000
54,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_54.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_54_trigger.txt,1787090124.031000,2026-08-18T21:55:24.031000+00:00,1787090176.747388,2026-08-18T21:56:16.747388+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,52.716388,1469.031000
55,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_55.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_55_trigger.txt,1787090185.242000,2026-08-18T21:56:25.242000+00:00,1787090205.557581,2026-08-18T21:56:45.557581+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,20.315581,1530.242000
56,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_56.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_56_trigger.txt,1787090246.455000,2026-08-18T21:57:26.455000+00:00,1787090291.949585,2026-08-18T21:58:11.949585+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,45.494586,1591.455000
57,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_57.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_57_trigger.txt,1787090307.667000,2026-08-18T21:58:27.667000+00:00,1787090320.764207,2026-08-18T21:58:40.764207+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,13.097207,1652.667000
58,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_58.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_58_trigger.txt,1787090368.880000,2026-08-18T21:59:28.880000+00:00,1787090407.165861,2026-08-18T22:00:07.165861+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,38.285861,1713.880000
59,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_59.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_59_trigger.txt,1787090430.090000,2026-08-18T22:00:30.090000+00:00,1787090435.953444,2026-08-18T22:00:35.953444+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,5.863444,1775.090000
60,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_60.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_60_trigger.txt,1787090491.303000,2026-08-18T22:01:31.303000+00:00,1787090551.155869,2026-08-18T22:02:31.155869+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,59.852869,1836.303000
61,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_61.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_61_trigger.txt,1787090552.518000,2026-08-18T22:02:32.518000+00:00,1787090608.751500,2026-08-18T22:03:28.751500+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,56.233500,1897.518000
62,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_62.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_62_trigger.txt,1787090613.731000,2026-08-18T22:03:33.731000+00:00,1787090637.561379,2026-08-18T22:03:57.561379+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,23.830379,1958.731000
63,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_63.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_63_trigger.txt,1787090674.946000,2026-08-18T22:04:34.946000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2019.946000
64,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_64.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_64_trigger.txt,1787090736.158000,2026-08-18T22:05:36.158000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2081.158000
65,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_65.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_65_trigger.txt,1787090797.370000,2026-08-18T22:06:37.370000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2142.370000
66,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_66.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_66_trigger.txt,1787090858.582000,2026-08-18T22:07:38.582000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2203.582000
67,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_67.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_67_trigger.txt,1787090919.794000,2026-08-18T22:08:39.794000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2264.794000
68,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_68.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_68_trigger.txt,1787090981.006000,2026-08-18T22:09:41.006000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2326.006000
69,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_69.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_69_trigger.txt,1787091042.218000,2026-08-18T22:10:42.218000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2387.218000
70,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_70.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_70_trigger.txt,1787091103.429000,2026-08-18T22:11:43.429000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2448.429000
71,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_71.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_71_trigger.txt,1787091164.641000,2026-08-18T22:12:44.641000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2509.641000
72,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_72.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_72_trigger.txt,1787091225.852000,2026-08-18T22:13:45.852000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2570.852000
73,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_73.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_73_trigger.txt,1787091287.063000,2026-08-18T22:14:47.063000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2632.063000
74,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_74.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_74_trigger.txt,1787091348.275000,2026-08-18T22:15:48.275000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2693.275000
75,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_75.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_75_trigger.txt,1787091409.485000,2026-08-18T22:16:49.485000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2754.485000
76,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_76.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_76_trigger.txt,1787091470.697000,2026-08-18T22:17:50.697000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2815.697000
77,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_77.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_77_trigger.txt,1787091531.908000,2026-08-18T22:18:51.908000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2876.908000
78,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_78.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_78_trigger.txt,1787091593.119000,2026-08-18T22:19:53.119000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2938.119000
79,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_79.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_79_trigger.txt,1787091654.331000,2026-08-18T22:20:54.331000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,2999.331000
80,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_80.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_80_trigger.txt,1787091715.544000,2026-08-18T22:21:55.544000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,3060.544000
81,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_81.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_81_trigger.txt,1787091776.756000,2026-08-18T22:22:56.756000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,3121.756000
82,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_82.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_82_trigger.txt,1787091837.970000,2026-08-18T22:23:57.970000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,3182.970000
83,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_83.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_83_trigger.txt,1787091899.183000,2026-08-18T22:24:59.183000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,3244.183000
84,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_84.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_84_trigger.txt,1787091960.396000,2026-08-18T22:26:00.396000+00:00,,,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,timepix_start_inside_tdaq,0.000000,3305.396000
85,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_85.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_85_trigger.txt,1787092021.609000,2026-08-18T22:27:01.609000+00:00,1787092048.767553,2026-08-18T22:27:28.767553+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,27.158553,3366.609000
86,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_86.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_86_trigger.txt,1787092082.822000,2026-08-18T22:28:02.822000+00:00,1787092135.157537,2026-08-18T22:28:55.157537+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,52.335536,3427.822000
87,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_87.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_87_trigger.txt,1787092144.032000,2026-08-18T22:29:04.032000+00:00,1787092163.977595,2026-08-18T22:29:23.977595+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,19.945595,3489.032000
88,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_88.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_88_trigger.txt,1787092205.243000,2026-08-18T22:30:05.243000+00:00,1787092250.358798,2026-08-18T22:30:50.358798+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,45.115798,3550.243000
89,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_89.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_89_trigger.txt,1787092266.456000,2026-08-18T22:31:06.456000+00:00,1787092279.178138,2026-08-18T22:31:19.178138+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,12.722138,3611.456000
90,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_90.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_90_trigger.txt,1787092327.667000,2026-08-18T22:32:07.667000+00:00,1787092365.570397,2026-08-18T22:32:45.570397+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,37.903397,3672.667000
91,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_91.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_91_trigger.txt,1787092388.879000,2026-08-18T22:33:08.879000+00:00,1787092394.350205,2026-08-18T22:33:14.350205+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,5.471205,3733.879000
92,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_92.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_92_trigger.txt,1787092450.090000,2026-08-18T22:34:10.090000+00:00,1787092509.559281,2026-08-18T22:35:09.559281+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,59.469281,3795.090000
93,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_93.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_93_trigger.txt,1787092511.301000,2026-08-18T22:35:11.301000+00:00,1787092567.166389,2026-08-18T22:36:07.166389+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,55.865388,3856.301000
94,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_94.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_94_trigger.txt,1787092572.511000,2026-08-18T22:36:12.511000+00:00,1787092624.745975,2026-08-18T22:37:04.745975+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,52.234976,3917.511000
95,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_95.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_95_trigger.txt,1787092633.723000,2026-08-18T22:37:13.723000+00:00,1787092682.375524,2026-08-18T22:38:02.375524+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,48.652524,3978.723000
96,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_96.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_96_trigger.txt,1787092694.936000,2026-08-18T22:38:14.936000+00:00,1787092739.969516,2026-08-18T22:38:59.969516+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,45.033515,4039.936000
97,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_97.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_97_trigger.txt,1787092756.149000,2026-08-18T22:39:16.149000+00:00,1787092797.569866,2026-08-18T22:39:57.569866+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,41.420866,4101.149000
98,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_98.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_98_trigger.txt,1787092817.361000,2026-08-18T22:40:17.361000+00:00,1787092855.167780,2026-08-18T22:40:55.167780+00:00,1787088655,/Users/berare/BL4S/TDAQ_stateofArt/1787088655.root,1787088655.000000,2026-08-18T21:30:55+00:00,1787166770.400000,2026-08-19T19:12:50.400000+00:00,78115.400000,Scaler0_ch15,18,1482805,overlap,37.806780,4162.361000
